# * INTENSITY STEADY STATE * 
#
# file generated by ** ns_ISS.H ** 
#
# ------------- 
# ome (eV)	Ome	|p1|²	|p2|²	|p3|²	N
#
  2.4192  	-0.42008   	0.000163531	0.000107053	0.000225671	0.953243   	-0.36616   
  2.421   	-0.418016  	0.00017141 	0.000112193	0.000236538	0.950999   	-0.364624  
  2.4228  	-0.415953  	0.000179174	0.000117257	0.000247247	0.948789   	-0.363087  
  2.4246  	-0.413892  	0.000186825	0.000122245	0.000257798	0.946612   	-0.361548  
  2.4264  	-0.411833  	0.000194363	0.000127158	0.000268194	0.944468   	-0.360007  
  2.4282  	-0.409774  	0.00020179 	0.000131997	0.000278436	0.942356   	-0.358466  
  2.43    	-0.407718  	0.000209108	0.000136763	0.000288526	0.940277   	-0.356922  
  2.4318  	-0.405662  	0.000216316	0.000141456	0.000298466	0.938229   	-0.355378  
  2.4336  	-0.403609  	0.000223417	0.000146078	0.000308257	0.936213   	-0.353831  
  2.4354  	-0.401556  	0.000230412	0.000150628	0.0003179  	0.934228   	-0.352284  
  2.4372  	-0.399505  	0.000237301	0.000155109	0.000327398	0.932273   	-0.350735  
  2.439   	-0.397455  	0.000244086	0.000159521	0.000336753	0.930349   	-0.349185  
  2.4408  	-0.395407  	0.000250769	0.000163864	0.000345965	0.928454   	-0.347633  
  2.4426  	-0.393361  	0.00025735 	0.00016814 	0.000355037	0.926589   	-0.346079  
  2.4444  	-0.391315  	0.000263831	0.000172349	0.000363969	0.924754   	-0.344525  
  2.4462  	-0.389272  	0.000270212	0.000176492	0.000372764	0.922947   	-0.342968  
  2.448   	-0.387229  	0.000276495	0.00018057 	0.000381424	0.921169   	-0.341411  
  2.4498  	-0.385188  	0.000282681	0.000184584	0.000389949	0.919419   	-0.339852  
  2.4516  	-0.383148  	0.000288771	0.000188534	0.000398341	0.917697   	-0.338292  
  2.4534  	-0.38111   	0.000294766	0.000192421	0.000406603	0.916002   	-0.33673   
  2.4552  	-0.379073  	0.000300667	0.000196246	0.000414734	0.914335   	-0.335167  
  2.457   	-0.377038  	0.000306475	0.000200009	0.000422738	0.912694   	-0.333602  
  2.4588  	-0.375004  	0.000312192	0.000203712	0.000430614	0.91108    	-0.332036  
  2.4606  	-0.372972  	0.000317819	0.000207355	0.000438366	0.909492   	-0.330468  
  2.4624  	-0.37094   	0.000323355	0.000210938	0.000445994	0.907931   	-0.3289    
  2.4642  	-0.368911  	0.000328804	0.000214464	0.0004535  	0.906394   	-0.327329  
  2.466   	-0.366882  	0.000334165	0.000217931	0.000460885	0.904883   	-0.325758  
  2.4678  	-0.364855  	0.00033944 	0.000221341	0.00046815 	0.903397   	-0.324185  
  2.4696  	-0.36283   	0.000344629	0.000224696	0.000475298	0.901936   	-0.32261   
  2.4714  	-0.360806  	0.000349734	0.000227994	0.00048233 	0.900499   	-0.321034  
  2.4732  	-0.358783  	0.000354756	0.000231237	0.000489246	0.899086   	-0.319457  
  2.475   	-0.356761  	0.000359696	0.000234427	0.000496049	0.897697   	-0.317879  
  2.4768  	-0.354741  	0.000364554	0.000237562	0.000502739	0.896331   	-0.316299  
  2.4786  	-0.352723  	0.000369333	0.000240645	0.000509319	0.894988   	-0.314717  
  2.4804  	-0.350705  	0.000374031	0.000243675	0.000515789	0.893669   	-0.313135  
  2.4822  	-0.348689  	0.000378652	0.000246654	0.000522151	0.892371   	-0.311551  
  2.484   	-0.346675  	0.000383195	0.000249582	0.000528406	0.891097   	-0.309965  
  2.4858  	-0.344662  	0.000387662	0.00025246 	0.000534555	0.889844   	-0.308378  
  2.4876  	-0.34265   	0.000392053	0.000255288	0.000540601	0.888612   	-0.30679   
  2.4894  	-0.340639  	0.00039637 	0.000258067	0.000546543	0.887402   	-0.305201  
  2.4912  	-0.33863   	0.000400614	0.000260797	0.000552384	0.886214   	-0.30361   
  2.493   	-0.336623  	0.000404785	0.00026348 	0.000558125	0.885046   	-0.302017  
  2.4948  	-0.334616  	0.000408884	0.000266116	0.000563767	0.883899   	-0.300424  
  2.4966  	-0.332611  	0.000412912	0.000268705	0.000569311	0.882772   	-0.298829  
